,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
2651,240,240,44,85,0.518,16,30,0.533,13,19,0.684,5,38,43,25,5,0,8,17,117,0.627,0.612,0.353,0.224,12.8,80.9,50,56.8,5.3,0,7.9,100,123.2,114.8,10,24,0.857,6,8,0.75,3,4,1,2,8,9,7,2,0,3,5,24,13,1.066,1.111,0.889,0.8,14.1,82.3,45,34.9,3.2,0,50,40.2,198,121,LAC,117,1,0,240,240,43,91,0.473,14,37,0.378,9,12,0.75,9,34,43,29,6,5,9,15,109,0.566,0.549,0.407,0.132,19.1,87.2,50,67.4,6.3,9.1,8.5,100,114.8,123.2,11,23,1,5,13,1,2,4,1,3,12,13,6,2,2,2,3,27,7,1.5,1.5,1,0.333,23.2,55.1,33.7,33.3,6.4,11,19.2,30.2,300,130,POR,109,0,2022,11/9/2021,TRUE
2652,240,240,44,95,0.463,15,39,0.385,15,21,0.714,12,40,52,21,5,6,8,10,118,0.566,0.542,0.411,0.221,26.7,75.5,53.1,47.7,5.1,10,7.1,100,120.6,111.4,12,26,1,5,9,1,7,13,1,5,15,16,6,2,2,3,3,31,18,1.375,1.375,0.75,0.5,24,37.5,21.6,24.4,3.1,5.1,23.7,37.5,206,120,MIL,118,0,1,240,240,42,103,0.408,14,43,0.326,11,12,0.917,13,33,46,21,7,7,7,20,109,0.503,0.476,0.417,0.117,24.5,73.3,46.9,50,7.2,12.5,6.1,100,111.4,120.6,12,24,0.615,5,12,0.714,5,5,1,7,13,20,6,3,2,3,6,31,7,0.706,0.679,1,0.313,19.2,41.9,29.6,20.4,6.3,36,17.8,27.1,135,129,PHI,109,1,2022,11/9/2021,TRUE
2653,240,240,42,103,0.408,14,43,0.326,11,12,0.917,13,33,46,21,7,7,7,20,109,0.503,0.476,0.417,0.117,24.5,73.3,46.9,50,7.2,12.5,6.1,100,111.4,120.6,12,24,0.615,5,12,0.714,5,5,1,7,13,20,6,3,2,3,6,31,7,0.706,0.679,1,0.313,19.2,41.9,29.6,20.4,6.3,36,17.8,27.1,135,129,PHI,109,1,0,240,240,44,95,0.463,15,39,0.385,15,21,0.714,12,40,52,21,5,6,8,10,118,0.566,0.542,0.411,0.221,26.7,75.5,53.1,47.7,5.1,10,7.1,100,120.6,111.4,12,26,1,5,9,1,7,13,1,5,15,16,6,2,2,3,3,31,18,1.375,1.375,0.75,0.5,24,37.5,21.6,24.4,3.1,5.1,23.7,37.5,206,120,MIL,118,0,2022,11/9/2021,FALSE
2654,240,240,37,85,0.435,18,35,0.514,6,10,0.6,6,26,32,22,6,5,11,18,98,0.548,0.541,0.412,0.118,14.3,76.5,42.1,59.5,6.5,11.6,11,100,106.5,119.6,11,21,0.625,6,11,1,3,7,1,2,10,12,6,2,2,6,4,28,6,0.778,0.778,0.524,0.875,10.7,40.9,22,35.7,5.4,6.5,21.5,37.8,135,128,ATL,98,0,1,240,240,41,81,0.506,15,38,0.395,13,16,0.813,8,36,44,21,8,4,14,20,110,0.625,0.599,0.469,0.198,23.5,85.7,57.9,51.2,8.7,8,13.7,100,119.6,106.5,11,20,0.75,5,11,0.5,6,6,1,3,11,14,6,3,2,4,5,27,18,0.875,0.875,0.75,0.5,17.3,51.3,36.1,30,4.8,7.8,100,51.3,161,116,UTA,110,1,2022,11/9/2021,FALSE
2655,240,240,41,81,0.506,15,38,0.395,13,16,0.813,8,36,44,21,8,4,14,20,110,0.625,0.599,0.469,0.198,23.5,85.7,57.9,51.2,8.7,8,13.7,100,119.6,106.5,11,20,0.75,5,11,0.5,6,6,1,3,11,14,6,3,2,4,5,27,18,0.875,0.875,0.75,0.5,17.3,51.3,36.1,30,4.8,7.8,100,51.3,161,116,UTA,110,1,0,240,240,37,85,0.435,18,35,0.514,6,10,0.6,6,26,32,22,6,5,11,18,98,0.548,0.541,0.412,0.118,14.3,76.5,42.1,59.5,6.5,11.6,11,100,106.5,119.6,11,21,0.625,6,11,1,3,7,1,2,10,12,6,2,2,6,4,28,6,0.778,0.778,0.524,0.875,10.7,40.9,22,35.7,5.4,6.5,21.5,37.8,135,128,ATL,98,0,2022,11/9/2021,TRUE
2656,240,240,33,77,0.429,6,25,0.24,16,19,0.842,6,35,41,20,8,8,18,17,88,0.515,0.468,0.325,0.247,15.8,74.5,48.2,60.6,8.2,12.3,17.4,100,89.8,106.1,7,14,0.667,4,9,0.444,7,8,1,2,7,9,6,3,3,4,4,21,1,0.727,0.667,1,0.727,10.3,68.1,37.6,30.9,4.1,10.6,33.7,31,126,111,TOR,88,0,1,240,240,42,94,0.447,10,29,0.345,10,15,0.667,12,32,44,21,10,5,15,13,104,0.517,0.5,0.309,0.16,25.5,84.2,51.8,50,10.2,9.6,13,100,106.1,89.8,8,24,0.727,3,7,0.667,3,4,1,8,10,13,7,3,1,8,5,22,20,0.699,0.727,1,0.444,24.8,34.6,22.3,29.2,4.5,4.7,33.5,31.5,133,100,BOS,104,1,2022,11/10/2021,FALSE
2657,240,240,42,94,0.447,10,29,0.345,10,15,0.667,12,32,44,21,10,5,15,13,104,0.517,0.5,0.309,0.16,25.5,84.2,51.8,50,10.2,9.6,13,100,106.1,89.8,8,24,0.727,3,7,0.667,3,4,1,8,10,13,7,3,1,8,5,22,20,0.699,0.727,1,0.444,24.8,34.6,22.3,29.2,4.5,4.7,33.5,31.5,133,100,BOS,104,1,0,240,240,33,77,0.429,6,25,0.24,16,19,0.842,6,35,41,20,8,8,18,17,88,0.515,0.468,0.325,0.247,15.8,74.5,48.2,60.6,8.2,12.3,17.4,100,89.8,106.1,7,14,0.667,4,9,0.444,7,8,1,2,7,9,6,3,3,4,4,21,1,0.727,0.667,1,0.727,10.3,68.1,37.6,30.9,4.1,10.6,33.7,31,126,111,TOR,88,0,2022,11/10/2021,TRUE
2658,240,240,38,83,0.458,12,33,0.364,19,24,0.792,8,35,43,23,9,4,12,16,107,0.572,0.53,0.398,0.289,17.4,81.4,48.3,60.5,9.3,6.9,11.4,100,110.8,121.2,9,18,1,5,9,0.667,7,10,1,3,9,12,10,4,2,4,4,22,8,1,1,1,1,71.1,31.4,36.8,48.9,27.1,7.5,100,62,200,130,DAL,107,0,1,240,240,45,89,0.506,15,31,0.484,12,14,0.857,8,38,46,26,9,2,11,15,117,0.615,0.59,0.348,0.157,18.6,82.6,51.7,57.8,9.3,4,10.4,100,121.2,110.8,8,20,1,7,10,1,5,6,1,4,9,10,6,6,1,3,3,23,21,1.075,1.071,0.714,0.5,43.2,30.3,36.5,21.9,13.1,15.5,50,66.2,233,119,CHI,117,1,2022,11/10/2021,FALSE
2659,240,240,45,89,0.506,15,31,0.484,12,14,0.857,8,38,46,26,9,2,11,15,117,0.615,0.59,0.348,0.157,18.6,82.6,51.7,57.8,9.3,4,10.4,100,121.2,110.8,8,20,1,7,10,1,5,6,1,4,9,10,6,6,1,3,3,23,21,1.075,1.071,0.714,0.5,43.2,30.3,36.5,21.9,13.1,15.5,50,66.2,233,119,CHI,117,1,0,240,240,38,83,0.458,12,33,0.364,19,24,0.792,8,35,43,23,9,4,12,16,107,0.572,0.53,0.398,0.289,17.4,81.4,48.3,60.5,9.3,6.9,11.4,100,110.8,121.2,9,18,1,5,9,0.667,7,10,1,3,9,12,10,4,2,4,4,22,8,1,1,1,1,71.1,31.4,36.8,48.9,27.1,7.5,100,62,200,130,DAL,107,0,2022,11/10/2021,TRUE
2660,240,240,35,84,0.417,10,28,0.357,17,17,1,12,37,49,25,9,2,12,20,97,0.53,0.476,0.333,0.202,26.1,86,55.1,71.4,9.9,4.4,11.6,100,106.9,103.6,8,19,0.667,6,9,1,6,6,1,5,9,11,7,2,1,4,5,22,10,0.786,0.786,0.643,0.5,20.3,33.2,23.1,33.8,4.8,3.7,37.5,31.8,168,109,WAS,97,0,1,240,240,35,76,0.461,9,31,0.29,15,21,0.714,6,34,40,21,7,4,14,18,94,0.551,0.52,0.408,0.276,14,73.9,44.9,60,7.7,7.1,14.1,100,103.6,106.9,8,16,0.6,3,10,0.5,7,8,1,5,7,10,5,2,2,4,3,20,7,0.75,0.75,1,0.533,14.7,28.6,14.8,35.3,3.8,5.6,25.4,37.6,167,118,CLE,94,1,2022,11/10/2021,TRUE
2661,240,240,35,76,0.461,9,31,0.29,15,21,0.714,6,34,40,21,7,4,14,18,94,0.551,0.52,0.408,0.276,14,73.9,44.9,60,7.7,7.1,14.1,100,103.6,106.9,8,16,0.6,3,10,0.5,7,8,1,5,7,10,5,2,2,4,3,20,7,0.75,0.75,1,0.533,14.7,28.6,14.8,35.3,3.8,5.6,25.4,37.6,167,118,CLE,94,1,0,240,240,35,84,0.417,10,28,0.357,17,17,1,12,37,49,25,9,2,12,20,97,0.53,0.476,0.333,0.202,26.1,86,55.1,71.4,9.9,4.4,11.6,100,106.9,103.6,8,19,0.667,6,9,1,6,6,1,5,9,11,7,2,1,4,5,22,10,0.786,0.786,0.643,0.5,20.3,33.2,23.1,33.8,4.8,3.7,37.5,31.8,168,109,WAS,97,0,2022,11/10/2021,FALSE
2662,240,240,40,84,0.476,11,31,0.355,7,11,0.636,10,38,48,22,5,11,12,19,98,0.552,0.542,0.369,0.131,26.3,77.6,55.2,55,5.6,20.4,11.9,100,109.8,113.2,11,21,0.727,3,7,0.667,3,4,1,4,15,19,9,3,6,3,4,25,7,0.727,0.727,0.778,0.75,16.3,44.4,31.7,56.8,4.7,17.2,28.6,32.2,169,122,IND,98,0,1,240,240,36,84,0.429,12,30,0.4,17,20,0.85,11,28,39,19,5,4,10,14,101,0.544,0.5,0.357,0.238,22.4,73.7,44.8,52.8,5.6,7.5,9.7,100,113.2,109.8,11,19,0.7,6,9,0.667,4,5,1,6,7,9,4,2,1,2,2,30,11,0.808,0.8,1,0.625,17.9,41,17.9,29.9,3.2,6.1,50,30.2,162,119,DEN,101,1,2022,11/10/2021,FALSE
2663,240,240,36,84,0.429,12,30,0.4,17,20,0.85,11,28,39,19,5,4,10,14,101,0.544,0.5,0.357,0.238,22.4,73.7,44.8,52.8,5.6,7.5,9.7,100,113.2,109.8,11,19,0.7,6,9,0.667,4,5,1,6,7,9,4,2,1,2,2,30,11,0.808,0.8,1,0.625,17.9,41,17.9,29.9,3.2,6.1,50,30.2,162,119,DEN,101,1,0,240,240,40,84,0.476,11,31,0.355,7,11,0.636,10,38,48,22,5,11,12,19,98,0.552,0.542,0.369,0.131,26.3,77.6,55.2,55,5.6,20.4,11.9,100,109.8,113.2,11,21,0.727,3,7,0.667,3,4,1,4,15,19,9,3,6,3,4,25,7,0.727,0.727,0.778,0.75,16.3,44.4,31.7,56.8,4.7,17.2,28.6,32.2,169,122,IND,98,0,2022,11/10/2021,TRUE
2664,240,240,39,95,0.411,17,44,0.386,15,20,0.75,17,23,40,30,8,4,17,28,110,0.53,0.5,0.463,0.211,34,53.5,43,76.9,8.2,8.9,14.1,100,113.3,126.7,16,27,1,7,13,0.538,9,12,0.833,5,7,11,7,2,2,6,5,48,4,1,1,0.667,0.545,26.6,20.5,17.2,33.8,5.5,11.8,100,36.4,142,137,MIN,110,0,1,240,240,40,85,0.471,11,40,0.275,32,40,0.8,20,33,53,23,14,6,16,21,123,0.599,0.535,0.471,0.471,46.5,66,57,57.5,14.4,11.8,13.5,100,126.7,113.3,14,19,0.75,3,11,0.667,7,8,1,12,5,17,8,2,2,4,4,35,19,1.025,1,1,3,46.3,19.9,30.3,38.6,7.3,13.9,50,33.7,218,128,GSW,123,1,2022,11/10/2021,FALSE
2665,240,240,40,85,0.471,11,40,0.275,32,40,0.8,20,33,53,23,14,6,16,21,123,0.599,0.535,0.471,0.471,46.5,66,57,57.5,14.4,11.8,13.5,100,126.7,113.3,14,19,0.75,3,11,0.667,7,8,1,12,5,17,8,2,2,4,4,35,19,1.025,1,1,3,46.3,19.9,30.3,38.6,7.3,13.9,50,33.7,218,128,GSW,123,1,0,240,240,39,95,0.411,17,44,0.386,15,20,0.75,17,23,40,30,8,4,17,28,110,0.53,0.5,0.463,0.211,34,53.5,43,76.9,8.2,8.9,14.1,100,113.3,126.7,16,27,1,7,13,0.538,9,12,0.833,5,7,11,7,2,2,6,5,48,4,1,1,0.667,0.545,26.6,20.5,17.2,33.8,5.5,11.8,100,36.4,142,137,MIN,110,0,2022,11/10/2021,TRUE
2666,240,240,42,97,0.433,16,48,0.333,12,18,0.667,16,33,49,23,6,6,14,26,112,0.534,0.515,0.495,0.186,32,80.5,53.8,54.8,6.1,12.5,11.8,100,113,105,12,23,0.667,4,9,0.5,7,9,1,5,6,9,5,2,2,5,6,35,14,0.667,0.667,1,0.5,19.3,39.3,28.3,37.9,3.8,6.7,47.9,32.6,168,114,DET,112,0,1,240,240,35,82,0.427,12,34,0.353,22,34,0.647,8,34,42,17,5,5,13,20,104,0.536,0.5,0.415,0.415,19.5,68,46.2,48.6,5,10.2,11.8,100,105,113,8,20,1,3,11,0.5,8,14,1,4,7,9,5,2,2,5,4,23,9,1,1,0.556,1.273,16.3,44,24.2,43.4,4.1,8.3,33.3,27.4,208,122,HOU,104,1,2022,11/10/2021,TRUE
2667,240,240,35,82,0.427,12,34,0.353,22,34,0.647,8,34,42,17,5,5,13,20,104,0.536,0.5,0.415,0.415,19.5,68,46.2,48.6,5,10.2,11.8,100,105,113,8,20,1,3,11,0.5,8,14,1,4,7,9,5,2,2,5,4,23,9,1,1,0.556,1.273,16.3,44,24.2,43.4,4.1,8.3,33.3,27.4,208,122,HOU,104,1,0,240,240,42,97,0.433,16,48,0.333,12,18,0.667,16,33,49,23,6,6,14,26,112,0.534,0.515,0.495,0.186,32,80.5,53.8,54.8,6.1,12.5,11.8,100,113,105,12,23,0.667,4,9,0.5,7,9,1,5,6,9,5,2,2,5,6,35,14,0.667,0.667,1,0.5,19.3,39.3,28.3,37.9,3.8,6.7,47.9,32.6,168,114,DET,112,0,2022,11/10/2021,FALSE
2668,265,265,40,96,0.417,10,37,0.27,27,35,0.771,11,36,47,26,14,2,14,25,117,0.525,0.469,0.385,0.365,21.2,80,48.5,65,12.6,3.7,11.2,100,105.5,108.2,11,22,1,5,13,0.625,10,11,1,4,9,13,11,6,1,4,6,28,8,1.042,1,0.813,1.667,20.9,36.2,28,36.5,8.5,6.7,20.5,36.3,221,117,MIA,117,0,1,265,265,46,92,0.5,18,38,0.474,10,16,0.625,9,41,50,26,5,6,22,27,120,0.606,0.598,0.413,0.174,20,78.8,51.5,56.5,4.5,10.2,18.2,100,108.2,105.5,10,23,0.769,5,8,0.667,3,4,1,5,11,13,14,1,2,8,6,27,13,1,1,1,0.308,20.7,36.6,24.5,50.7,2.2,7.9,69.4,31.2,194,114,LAL,120,1,2022,11/10/2021,FALSE
2669,265,265,46,92,0.5,18,38,0.474,10,16,0.625,9,41,50,26,5,6,22,27,120,0.606,0.598,0.413,0.174,20,78.8,51.5,56.5,4.5,10.2,18.2,100,108.2,105.5,10,23,0.769,5,8,0.667,3,4,1,5,11,13,14,1,2,8,6,27,13,1,1,1,0.308,20.7,36.6,24.5,50.7,2.2,7.9,69.4,31.2,194,114,LAL,120,1,0,265,265,40,96,0.417,10,37,0.27,27,35,0.771,11,36,47,26,14,2,14,25,117,0.525,0.469,0.385,0.365,21.2,80,48.5,65,12.6,3.7,11.2,100,105.5,108.2,11,22,1,5,13,0.625,10,11,1,4,9,13,11,6,1,4,6,28,8,1.042,1,0.813,1.667,20.9,36.2,28,36.5,8.5,6.7,20.5,36.3,221,117,MIA,117,0,2022,11/10/2021,TRUE
2670,240,240,41,90,0.456,15,36,0.417,21,24,0.875,9,40,49,32,13,7,17,16,118,0.587,0.539,0.4,0.267,19.6,66.7,46.2,78,12.2,10.1,14.5,100,110.7,101.3,13,17,0.765,7,9,0.778,11,11,1,2,8,9,8,2,2,5,6,37,20,0.986,0.971,0.6,0.733,6.7,31.7,18,35.2,4.4,13.8,22.9,27.4,173,109,CHO,118,0,1,240,240,45,107,0.421,9,38,0.237,9,15,0.6,20,37,57,27,14,8,16,18,108,0.475,0.463,0.355,0.14,33.3,80.4,53.8,60,13.1,14.8,12.3,100,101.3,110.7,13,27,0.8,4,7,0.571,5,5,1,8,7,14,8,3,2,3,6,32,10,0.731,0.8,0.7,1,22.6,25.4,22.4,36.8,7.7,7.3,55.1,32.2,157,122,MEM,108,1,2022,11/10/2021,TRUE
2671,240,240,45,107,0.421,9,38,0.237,9,15,0.6,20,37,57,27,14,8,16,18,108,0.475,0.463,0.355,0.14,33.3,80.4,53.8,60,13.1,14.8,12.3,100,101.3,110.7,13,27,0.8,4,7,0.571,5,5,1,8,7,14,8,3,2,3,6,32,10,0.731,0.8,0.7,1,22.6,25.4,22.4,36.8,7.7,7.3,55.1,32.2,157,122,MEM,108,1,0,240,240,41,90,0.456,15,36,0.417,21,24,0.875,9,40,49,32,13,7,17,16,118,0.587,0.539,0.4,0.267,19.6,66.7,46.2,78,12.2,10.1,14.5,100,110.7,101.3,13,17,0.765,7,9,0.778,11,11,1,2,8,9,8,2,2,5,6,37,20,0.986,0.971,0.6,0.733,6.7,31.7,18,35.2,4.4,13.8,22.9,27.4,173,109,CHO,118,0,2022,11/10/2021,FALSE
2672,240,240,37,87,0.425,10,34,0.294,24,30,0.8,13,43,56,23,6,4,18,23,108,0.539,0.483,0.391,0.345,29.5,69.4,52.8,62.2,6,6.5,15.2,100,108.4,100.3,8,19,0.75,3,7,1,9,11,1,5,7,12,9,1,2,5,4,27,17,1.128,1.125,0.75,0.769,29,31.2,20,43.6,4.3,5.9,33.3,32.2,176,106,OKC,108,0,1,240,240,34,97,0.351,9,35,0.257,23,32,0.719,19,31,50,24,13,5,9,20,100,0.45,0.397,0.361,0.33,30.6,70.5,47.2,70.6,13,9.4,7.5,100,100.3,108.4,10,22,1,4,10,0.4,9,11,0.857,4,12,15,5,2,2,3,4,33,12,0.868,1,1,1,19.2,33.5,17.4,27.8,7.5,20.2,41,31.1,138,117,NOP,100,1,2022,11/10/2021,TRUE
2673,240,240,34,97,0.351,9,35,0.257,23,32,0.719,19,31,50,24,13,5,9,20,100,0.45,0.397,0.361,0.33,30.6,70.5,47.2,70.6,13,9.4,7.5,100,100.3,108.4,10,22,1,4,10,0.4,9,11,0.857,4,12,15,5,2,2,3,4,33,12,0.868,1,1,1,19.2,33.5,17.4,27.8,7.5,20.2,41,31.1,138,117,NOP,100,1,0,240,240,37,87,0.425,10,34,0.294,24,30,0.8,13,43,56,23,6,4,18,23,108,0.539,0.483,0.391,0.345,29.5,69.4,52.8,62.2,6,6.5,15.2,100,108.4,100.3,8,19,0.75,3,7,1,9,11,1,5,7,12,9,1,2,5,4,27,17,1.128,1.125,0.75,0.769,29,31.2,20,43.6,4.3,5.9,33.3,32.2,176,106,OKC,108,0,2022,11/10/2021,FALSE
2674,240,240,40,90,0.444,26,50,0.52,6,9,0.667,13,37,50,29,4,4,14,17,112,0.596,0.589,0.556,0.1,29.5,84.1,56.8,72.5,4.4,8.7,13,100,122,108.9,8,16,0.6,7,13,0.667,3,4,1,3,13,15,8,2,2,3,4,23,21,0.827,0.821,1,0.364,11.8,37.7,21.7,32.9,3.2,5.5,33.3,25.4,153,117,MIL,112,0,1,240,240,36,83,0.434,16,37,0.432,12,17,0.706,7,31,38,19,9,10,10,17,100,0.553,0.53,0.446,0.205,15.9,70.5,43.2,52.8,9.8,25,10,100,108.9,122,8,15,1,6,8,0.75,4,4,1,4,7,9,7,3,3,2,4,22,16,0.798,1,0.7,2,21,30.6,19.7,48.8,5.3,12.5,50,31.4,158,129,NYK,100,1,2022,11/10/2021,TRUE
2675,240,240,36,83,0.434,16,37,0.432,12,17,0.706,7,31,38,19,9,10,10,17,100,0.553,0.53,0.446,0.205,15.9,70.5,43.2,52.8,9.8,25,10,100,108.9,122,8,15,1,6,8,0.75,4,4,1,4,7,9,7,3,3,2,4,22,16,0.798,1,0.7,2,21,30.6,19.7,48.8,5.3,12.5,50,31.4,158,129,NYK,100,1,0,240,240,40,90,0.444,26,50,0.52,6,9,0.667,13,37,50,29,4,4,14,17,112,0.596,0.589,0.556,0.1,29.5,84.1,56.8,72.5,4.4,8.7,13,100,122,108.9,8,16,0.6,7,13,0.667,3,4,1,3,13,15,8,2,2,3,4,23,21,0.827,0.821,1,0.364,11.8,37.7,21.7,32.9,3.2,5.5,33.3,25.4,153,117,MIL,112,0,2022,11/10/2021,FALSE
2676,240,240,46,91,0.505,16,37,0.432,15,17,0.882,8,41,49,29,8,5,15,18,123,0.624,0.593,0.407,0.187,17.8,77.4,50,63,7.7,8.5,13.2,100,117.7,86.1,11,16,0.917,3,5,1,6,7,1,3,10,11,11,3,1,6,4,30,29,1.1,1.1,1,0.583,46.4,30.6,35.5,49.3,6.7,11.8,31.3,36,212,94,BRK,123,0,1,240,240,35,92,0.38,4,33,0.121,16,24,0.667,12,37,49,19,10,3,17,18,90,0.439,0.402,0.359,0.261,22.6,82.2,50,54.3,9.6,5.6,14.2,100,86.1,117.7,7,14,0.5,2,5,0.5,3,6,1,4,8,9,4,6,1,5,3,17,-1,0.625,0.625,0.667,0.667,11.4,27.2,15.2,99.8,8.7,6.5,28,48.8,132,126,ORL,90,1,2022,11/10/2021,TRUE
2677,240,240,35,92,0.38,4,33,0.121,16,24,0.667,12,37,49,19,10,3,17,18,90,0.439,0.402,0.359,0.261,22.6,82.2,50,54.3,9.6,5.6,14.2,100,86.1,117.7,7,14,0.5,2,5,0.5,3,6,1,4,8,9,4,6,1,5,3,17,-1,0.625,0.625,0.667,0.667,11.4,27.2,15.2,99.8,8.7,6.5,28,48.8,132,126,ORL,90,1,0,240,240,46,91,0.505,16,37,0.432,15,17,0.882,8,41,49,29,8,5,15,18,123,0.624,0.593,0.407,0.187,17.8,77.4,50,63,7.7,8.5,13.2,100,117.7,86.1,11,16,0.917,3,5,1,6,7,1,3,10,11,11,3,1,6,4,30,29,1.1,1.1,1,0.583,46.4,30.6,35.5,49.3,6.7,11.8,31.3,36,212,94,BRK,123,0,2022,11/10/2021,FALSE
2678,240,240,44,91,0.484,7,30,0.233,14,16,0.875,14,32,46,24,5,2,14,21,109,0.556,0.522,0.33,0.176,31.8,78,54.1,54.5,5.2,3,12.5,100,112.6,122.9,12,23,0.857,3,8,0.5,4,5,1,4,7,7,7,1,1,3,5,28,6,0.929,0.929,1,1,34.5,31.5,26.8,30.6,3.9,3.3,41,30.1,135,127,POR,109,0,1,240,240,49,94,0.521,11,28,0.393,10,12,0.833,9,30,39,27,6,6,10,20,119,0.599,0.58,0.298,0.128,22,68.2,45.9,55.1,6.2,9.8,9.2,100,122.9,112.6,12,18,1,2,6,0.5,5,5,1,2,8,8,7,3,1,4,5,31,16,1,1,0.667,0.3,22.1,39.7,27.4,24.6,4.8,7.4,21.1,32.8,210,118,PHO,119,1,2022,11/10/2021,FALSE
2679,240,240,49,94,0.521,11,28,0.393,10,12,0.833,9,30,39,27,6,6,10,20,119,0.599,0.58,0.298,0.128,22,68.2,45.9,55.1,6.2,9.8,9.2,100,122.9,112.6,12,18,1,2,6,0.5,5,5,1,2,8,8,7,3,1,4,5,31,16,1,1,0.667,0.3,22.1,39.7,27.4,24.6,4.8,7.4,21.1,32.8,210,118,PHO,119,1,0,240,240,44,91,0.484,7,30,0.233,14,16,0.875,14,32,46,24,5,2,14,21,109,0.556,0.522,0.33,0.176,31.8,78,54.1,54.5,5.2,3,12.5,100,112.6,122.9,12,23,0.857,3,8,0.5,4,5,1,4,7,7,7,1,1,3,5,28,6,0.929,0.929,1,1,34.5,31.5,26.8,30.6,3.9,3.3,41,30.1,135,127,POR,109,0,2022,11/10/2021,TRUE
2680,240,240,47,91,0.516,10,36,0.278,13,16,0.813,11,33,44,20,4,6,15,26,117,0.597,0.571,0.396,0.176,26.2,73.3,50.6,42.6,4,10,13.3,100,116.9,135.9,14,24,1,3,9,0.5,7,8,1,3,9,12,6,2,3,4,4,37,6,1,1,0.778,1,54,51.5,43.4,31.2,3.1,6.9,41,38.5,209,142,SAC,117,0,1,240,240,49,92,0.533,18,32,0.563,20,31,0.645,12,31,43,34,11,3,8,16,136,0.644,0.63,0.348,0.337,26.7,73.8,49.4,69.4,11,5.5,7,100,135.9,116.9,11,21,1,5,7,1,10,13,1,4,8,12,8,3,1,4,4,26,30,1.5,1.5,1,2.6,17.5,28.9,20.9,46.9,4.6,3.9,50,36.2,300,126,SAS,136,1,2022,11/10/2021,FALSE
2681,240,240,49,92,0.533,18,32,0.563,20,31,0.645,12,31,43,34,11,3,8,16,136,0.644,0.63,0.348,0.337,26.7,73.8,49.4,69.4,11,5.5,7,100,135.9,116.9,11,21,1,5,7,1,10,13,1,4,8,12,8,3,1,4,4,26,30,1.5,1.5,1,2.6,17.5,28.9,20.9,46.9,4.6,3.9,50,36.2,300,126,SAS,136,1,0,240,240,47,91,0.516,10,36,0.278,13,16,0.813,11,33,44,20,4,6,15,26,117,0.597,0.571,0.396,0.176,26.2,73.3,50.6,42.6,4,10,13.3,100,116.9,135.9,14,24,1,3,9,0.5,7,8,1,3,9,12,6,2,3,4,4,37,6,1,1,0.778,1,54,51.5,43.4,31.2,3.1,6.9,41,38.5,209,142,SAC,117,0,2022,11/10/2021,TRUE
2682,240,240,43,97,0.443,9,41,0.22,14,17,0.824,18,32,50,18,9,4,15,21,109,0.522,0.49,0.423,0.175,35.3,78,54.3,41.9,9.1,7.4,12.6,100,110.7,113.7,12,23,0.667,4,11,0.5,6,8,1,5,7,11,6,2,2,4,5,30,11,1.136,0.667,1,0.444,17.2,28.8,19.2,31.6,4.7,6.7,37.5,27.7,243,118,MIA,109,0,1,240,240,43,91,0.473,11,37,0.297,15,17,0.882,9,33,42,20,9,9,12,14,112,0.569,0.533,0.407,0.187,22,64.7,45.7,46.5,9.1,16.1,10.9,100,113.7,110.7,11,25,0.7,3,9,0.5,6,6,1,3,8,11,5,3,3,3,4,27,8,0.75,0.75,1,0.6,20,32.6,20.8,21.5,16.9,7,100,32.8,155,120,LAC,112,1,2022,11/11/2021,FALSE
